"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","NY","NGTXK"," 1.035"," 1.035"," 1.035"," 1.027"," 1.027"," 1.026"," 1.022"," 1.023"," 1.021"," 1.021"," 1.021"," 1.021"," 1.02"," 1.03"," 1.023"," 1.015"," 1.014"," 1.011"," 1.012"," 1.013"," 1.023"," 1.018"," 1.021"," 1.026"," 1.025"," 1.027"," 1.027"," 1.03"," 1.029"," 1.028"," 1.029"," 1.027"," 1.029"," 1.029"," 1.028"," 1.031"," 1.027"," 1.027"," 1.03"," 1.028"," 1.032"," 1.033"," 1.025"," 1.028"," 1.027"," 1.026"," 1.022"," 1.024"," 1.022"," 1.022"," 1.023"," 1.027"," 1.032"," 1.035"," 1.033"," 1.033"," 1.032"," 1.033"," 1.033"," 1.032"," 1.034"," 1.032"," 1.032"," 1.032"
"2023F","NY","NGTXP"," 361627"," 374429"," 405567"," 424924"," 436601"," 470312"," 560183"," 504734"," 537708"," 576428"," 604744"," 618014"," 617777"," 612967"," 589262"," 563270"," 590640"," 557609"," 568480"," 547927"," 613052"," 629956"," 622691"," 584587"," 620390"," 589990"," 595222"," 605231"," 641725"," 663853"," 639837"," 663543"," 750396"," 753562"," 776610"," 829230"," 880080"," 910573"," 855467"," 841739"," 871450"," 814489"," 833928"," 840886"," 839405"," 776156"," 709120"," 778800"," 780972"," 774272"," 772639"," 783305"," 723961"," 817418"," 896408"," 881799"," 823844"," 851821"," 934948"," 917702"," 840207"," 869938"," 885536"," 834342"
"2023F","NY","NNTCB"," 434127"," 450630"," 491055"," 520712"," 527890"," 558658"," 645684"," 602670"," 653282"," 698046"," 725813"," 731597"," 707277"," 703023"," 641925"," 585536"," 604276"," 567877"," 576482"," 633562"," 752573"," 770856"," 790695"," 738159"," 809500"," 782888"," 749210"," 801487"," 812385"," 869652"," 894964"," 916539"," 1032726"," 1021481"," 1094082"," 1293868"," 1229479"," 1357187"," 1266346"," 1308185"," 1278811"," 1204885"," 1227223"," 1131344"," 1126597"," 1107206"," 1120196"," 1214349"," 1205137"," 1166614"," 1224484"," 1247757"," 1260950"," 1315282"," 1392378"," 1396693"," 1336455"," 1276905"," 1393657"," 1337750"," 1305282"," 1359437"," 1403401"," 1346622"
"2023F","NY","NTCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 18.2"," 3.8"," 6.8"," 14.5"," 17.4"," 18.9"," 16.5"," 16.6"," 16.6"," 15.3"," 15"," 13.5"," 15.8"," 16.4"," 17.9"," 16.8"
"2023F","NY","NUCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 93.4"," 94.3"," 90.7"," 93.4"," 88.2"," 94.2"," 90.5"," 94.3"," 87.7"," 89.3"," 90.7"," 94.9"," 96"," 97"," 92.6"," 95.1"
"2023F","NY","NUEGB"," 0"," 0"," 706"," 7017"," 4555"," 8585"," 9274"," 13321"," 12131"," 14042"," 46908"," 70670"," 69775"," 78793"," 103490"," 144387"," 172988"," 221730"," 237431"," 201340"," 210259"," 192412"," 159870"," 178577"," 229730"," 255910"," 233632"," 239397"," 256306"," 241794"," 249982"," 298252"," 252926"," 282445"," 305527"," 276714"," 369977"," 310304"," 328512"," 386844"," 328597"," 421845"," 413686"," 423959"," 423797"," 442937"," 440606"," 445288"," 451622"," 454806"," 437620"," 446761"," 427277"," 467651"," 450141"," 466457"," 434791"," 441029"," 448718"," 468481"," 401441"," 325141"," 280133"," 287690"
"2023F","NY","NUEGP"," 0"," 0"," 61"," 591"," 382"," 727"," 798"," 1153"," 1074"," 1272"," 4273"," 6521"," 6465"," 7227"," 9272"," 13111"," 15659"," 20590"," 21701"," 18507"," 19276"," 17444"," 14438"," 16376"," 21187"," 24092"," 22084"," 22926"," 24175"," 22847"," 23623"," 28448"," 24155"," 26889"," 29231"," 26336"," 35226"," 29570"," 31314"," 37019"," 31508"," 40395"," 39617"," 40679"," 40640"," 42443"," 42224"," 42453"," 43209"," 43485"," 41870"," 42695"," 40775"," 44756"," 43039"," 44603"," 41571"," 42167"," 42919"," 44865"," 38430"," 31177"," 26812"," 27525"
"2023F","NY","NUETB"," 0"," 0"," 706"," 7017"," 4555"," 8585"," 9274"," 13321"," 12131"," 14042"," 46908"," 70670"," 69775"," 78793"," 103490"," 144387"," 172988"," 221730"," 237431"," 201340"," 210259"," 192412"," 159870"," 178577"," 229730"," 255910"," 233632"," 239397"," 256306"," 241794"," 249982"," 298252"," 252926"," 282445"," 305527"," 276714"," 369977"," 310304"," 328512"," 386844"," 328597"," 421845"," 413686"," 423959"," 423797"," 442937"," 440606"," 445288"," 451622"," 454806"," 437620"," 446761"," 427277"," 467651"," 450141"," 466457"," 434791"," 441029"," 448718"," 468481"," 401441"," 325141"," 280133"," 287690"
"2023F","NY","NUETP"," 0"," 0"," 61"," 591"," 382"," 727"," 798"," 1153"," 1074"," 1272"," 4273"," 6521"," 6465"," 7227"," 9272"," 13111"," 15659"," 20590"," 21701"," 18507"," 19276"," 17444"," 14438"," 16376"," 21187"," 24092"," 22084"," 22926"," 24175"," 22847"," 23623"," 28448"," 24155"," 26889"," 29231"," 26336"," 35226"," 29570"," 31314"," 37019"," 31508"," 40395"," 39617"," 40679"," 40640"," 42443"," 42224"," 42453"," 43209"," 43485"," 41870"," 42695"," 40775"," 44756"," 43039"," 44603"," 41571"," 42167"," 42919"," 44865"," 38430"," 31177"," 26812"," 27525"
"2023F","NY","NUGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5264"," 5262"," 5271"," 5219"," 5263"," 5421"," 5432"," 5398"," 5399"," 5391"," 5403"," 5396"," 4239"," 3341"," 3305"," 3305"
"2023F","NY","NYCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 18.3"," 13.5"," 16.7"," 14.7"," 16.7"," 14"," 15.7"," 15.7"," 15.4"," 10.5"," 12.5"," 8.8"," 10.7"," 12.4"," 12.8"," 11.5"
"2023F","NY","OHICB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","OJGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","OMTCB"," 13646"," 13882"," 14352"," 11933"," 19814"," 18605"," 19737"," 18024"," 19577"," 21119"," 21504"," 20782"," 22038"," 23213"," 23865"," 23861"," 22437"," 23282"," 26311"," 25903"," 24953"," 14127"," 10710"," 11638"," 10272"," 8864"," 8044"," 11131"," 11514"," 11063"," 10705"," 6568"," 5857"," 5858"," 5646"," 5250"," 8005"," 8333"," 9990"," 9840"," 9558"," 4606"," 5112"," 4490"," 3673"," 3931"," 3442"," 3464"," 3614"," 2756"," 2551"," 2489"," 2305"," 4528"," 4748"," 4565"," 4450"," 4826"," 4680"," 4516"," 4165"," 4109"," 5127"," 4923"
"2023F","NY","OPACB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2677"," 2853"," 4143"
"2023F","NY","OPACP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 500"," 532"," 773"
"2023F","NY","OPCCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 911"," 1128"," 1381"
"2023F","NY","OPCCP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 170"," 211"," 258"
"2023F","NY","OPEIB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"
"2023F","NY","OPEIP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"
"2023F","NY","OPICB"," 13646"," 13882"," 14352"," 11933"," 19814"," 18605"," 19737"," 18024"," 19577"," 21119"," 21504"," 20782"," 22038"," 23213"," 23865"," 23861"," 22437"," 23282"," 26311"," 25903"," 24953"," 14127"," 10710"," 11638"," 10272"," 8864"," 8044"," 11131"," 11514"," 11063"," 10705"," 6568"," 5857"," 5858"," 5646"," 5250"," 8005"," 8333"," 9990"," 9840"," 9558"," 4606"," 5112"," 4490"," 3673"," 3931"," 3442"," 3464"," 3614"," 2756"," 2551"," 2489"," 2305"," 4528"," 4748"," 4565"," 4450"," 4826"," 4680"," 4516"," 4165"," 4109"," 5127"," 4923"
"2023F","NY","OPICP"," 2328"," 2370"," 2448"," 2030"," 3527"," 3341"," 3539"," 3217"," 3493"," 3768"," 3843"," 3708"," 3933"," 4140"," 4253"," 4227"," 3965"," 4115"," 4652"," 4583"," 4415"," 2455"," 1898"," 2074"," 1893"," 1625"," 1467"," 1980"," 2031"," 1955"," 1894"," 1177"," 1061"," 1063"," 1017"," 945"," 1411"," 1466"," 1759"," 1740"," 1679"," 835"," 930"," 814"," 662"," 711"," 625"," 630"," 658"," 495"," 453"," 441"," 406"," 831"," 872"," 837"," 814"," 878"," 849"," 822"," 757"," 746"," 926"," 890"
"2023F","NY","OPRCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1911"," 2399"," 2937"
"2023F","NY","OPRCP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 357"," 448"," 548"
"2023F","NY","OPTCB"," 13646"," 13882"," 14352"," 11933"," 19814"," 18605"," 19737"," 18024"," 19577"," 21119"," 21504"," 20782"," 22038"," 23213"," 23865"," 23861"," 22437"," 23282"," 26311"," 25903"," 24953"," 14127"," 10710"," 11638"," 10272"," 8864"," 8044"," 11131"," 11514"," 11063"," 10705"," 6568"," 5857"," 5858"," 5646"," 5250"," 8005"," 8333"," 9990"," 9840"," 9558"," 4606"," 5112"," 4490"," 3673"," 3931"," 3442"," 3464"," 3614"," 2756"," 2551"," 2489"," 2305"," 4528"," 4748"," 4565"," 4450"," 4826"," 4680"," 4516"," 4165"," 9608"," 11507"," 13384"
"2023F","NY","OPTCP"," 2328"," 2370"," 2448"," 2030"," 3527"," 3341"," 3539"," 3217"," 3493"," 3768"," 3843"," 3708"," 3933"," 4140"," 4253"," 4227"," 3965"," 4115"," 4652"," 4583"," 4415"," 2455"," 1898"," 2074"," 1893"," 1625"," 1467"," 1980"," 2031"," 1955"," 1894"," 1177"," 1061"," 1063"," 1017"," 945"," 1411"," 1466"," 1759"," 1740"," 1679"," 835"," 930"," 814"," 662"," 711"," 625"," 630"," 658"," 495"," 453"," 441"," 406"," 831"," 872"," 837"," 814"," 878"," 849"," 822"," 757"," 1772"," 2117"," 2469"
"2023F","NY","OPTXB"," 13646"," 13882"," 14352"," 11933"," 19814"," 18605"," 19737"," 18024"," 19577"," 21119"," 21504"," 20782"," 22038"," 23213"," 23865"," 23861"," 22437"," 23282"," 26311"," 25903"," 24953"," 14127"," 10710"," 11638"," 10272"," 8864"," 8044"," 11131"," 11514"," 11063"," 10705"," 6568"," 5857"," 5858"," 5646"," 5250"," 8005"," 8333"," 9990"," 9840"," 9558"," 4606"," 5112"," 4490"," 3673"," 3931"," 3442"," 3464"," 3614"," 2756"," 2551"," 2489"," 2305"," 4528"," 4748"," 4565"," 4450"," 4826"," 4680"," 4516"," 4165"," 9608"," 11507"," 13384"
"2023F","NY","OPTXP"," 2328"," 2370"," 2448"," 2030"," 3527"," 3341"," 3539"," 3217"," 3493"," 3768"," 3843"," 3708"," 3933"," 4140"," 4253"," 4227"," 3965"," 4115"," 4652"," 4583"," 4415"," 2455"," 1898"," 2074"," 1893"," 1625"," 1467"," 1980"," 2031"," 1955"," 1894"," 1177"," 1061"," 1063"," 1017"," 945"," 1411"," 1466"," 1759"," 1740"," 1679"," 835"," 930"," 814"," 662"," 711"," 625"," 630"," 658"," 495"," 453"," 441"," 406"," 831"," 872"," 837"," 814"," 878"," 849"," 822"," 757"," 1772"," 2117"," 2469"
"2023F","NY","OTGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 76"," 20"," 20"," 20"," 20"," 20"," 20"," 242"," 20"," 20"," 20"," 20"," 20"," 20"
"2023F","NY","P1ICB"," 62313"," 68421"," 72924"," 75523"," 78188"," 83290"," 85707"," 79149"," 75195"," 78622"," 78323"," 82270"," 84382"," 93541"," 88121"," 83882"," 83298"," 88884"," 94922"," 89202"," 74750"," 72876"," 67068"," 67484"," 65096"," 78472"," 68158"," 78604"," 90823"," 72278"," 68727"," 69076"," 76867"," 76669"," 72870"," 69725"," 69645"," 66148"," 79157"," 80196"," 70765"," 79232"," 71494"," 71944"," 88478"," 89266"," 86130"," 76231"," 76328"," 75575"," 63177"," 59344"," 58331"," 55855"," 55450"," 58956"," 62915"," 56583"," 55186"," 53933"," 52230"," 56537"," 49711"," 56004"
"2023F","NY","P1ICP"," 9888"," 10941"," 11627"," 11988"," 12692"," 13497"," 13894"," 12883"," 12247"," 12804"," 12744"," 13393"," 13761"," 15072"," 14257"," 13662"," 13565"," 14510"," 15511"," 14593"," 12192"," 11674"," 10730"," 10798"," 10488"," 12514"," 10822"," 12544"," 14431"," 11694"," 10972"," 10919"," 12153"," 12005"," 11435"," 10947"," 11049"," 10434"," 12590"," 12778"," 11243"," 12625"," 11434"," 11510"," 14209"," 14482"," 14004"," 12398"," 12438"," 12166"," 9982"," 9377"," 9298"," 8831"," 8727"," 9327"," 10007"," 8948"," 8760"," 8535"," 8223"," 8854"," 7737"," 8874"
"2023F","NY","P1TCB"," 166238"," 193351"," 134369"," 133203"," 130593"," 128586"," 124084"," 113327"," 116002"," 120765"," 122023"," 126448"," 130088"," 131414"," 124403"," 114651"," 123303"," 121355"," 125273"," 110396"," 93549"," 89887"," 85249"," 90323"," 100590"," 108599"," 89013"," 105746"," 122390"," 97804"," 87259"," 88421"," 92684"," 95471"," 90747"," 87497"," 88716"," 87387"," 104594"," 108400"," 98156"," 105398"," 91962"," 91904"," 114204"," 126032"," 108943"," 94575"," 88956"," 88681"," 80994"," 72528"," 65710"," 63423"," 65439"," 67660"," 72412"," 64376"," 62788"," 62460"," 59780"," 69384"," 63594"," 72628"
"2023F","NY","P1TCP"," 29628"," 34708"," 22931"," 22567"," 22262"," 21674"," 20739"," 18906"," 19407"," 20188"," 20395"," 21132"," 21761"," 21696"," 20586"," 19053"," 20575"," 20193"," 20815"," 18282"," 15469"," 14633"," 13894"," 14783"," 16696"," 17784"," 14462"," 17270"," 19938"," 16132"," 14173"," 14270"," 14882"," 15257"," 14525"," 14018"," 14348"," 14114"," 17011"," 17643"," 15988"," 17194"," 14979"," 14955"," 18701"," 20911"," 17960"," 15583"," 14618"," 14423"," 13054"," 11643"," 10549"," 10113"," 10433"," 10806"," 11628"," 10275"," 10054"," 9997"," 9520"," 11136"," 10206"," 11863"
"2023F","NY","P1TXB"," 166238"," 193351"," 134369"," 133203"," 130593"," 128586"," 124084"," 113327"," 116002"," 120765"," 122023"," 126448"," 130088"," 131414"," 122100"," 114651"," 123303"," 121355"," 125273"," 110396"," 93549"," 89887"," 85249"," 90323"," 100590"," 108599"," 89013"," 105746"," 122390"," 97804"," 87259"," 88421"," 92684"," 95471"," 90747"," 87497"," 88579"," 87387"," 103272"," 104518"," 96545"," 105167"," 90583"," 90735"," 111262"," 113129"," 104026"," 91738"," 86882"," 86972"," 75772"," 69844"," 65710"," 63423"," 65439"," 67660"," 72412"," 64376"," 62788"," 62460"," 59780"," 69384"," 63594"," 72628"
"2023F","NY","P1TXP"," 29628"," 34708"," 22931"," 22567"," 22262"," 21674"," 20739"," 18906"," 19407"," 20188"," 20395"," 21132"," 21761"," 21696"," 20204"," 19053"," 20575"," 20193"," 20815"," 18282"," 15469"," 14633"," 13894"," 14783"," 16696"," 17784"," 14462"," 17270"," 19938"," 16132"," 14173"," 14270"," 14882"," 15257"," 14525"," 14018"," 14325"," 14114"," 16792"," 16999"," 15721"," 17156"," 14750"," 14761"," 18186"," 18655"," 17100"," 15087"," 14256"," 14124"," 12140"," 11174"," 10549"," 10113"," 10433"," 10806"," 11628"," 10275"," 10054"," 9997"," 9520"," 11136"," 10206"," 11863"
"2023F","NY","PAACB"," 770288"," 792981"," 789619"," 809201"," 830466"," 855228"," 902057"," 949925"," 987391"," 1046073"," 1067702"," 1105343"," 1103218"," 1156311"," 1042323"," 1022982"," 1082434"," 1067704"," 1076369"," 1063203"," 998779"," 934083"," 834679"," 758243"," 689650"," 814192"," 829474"," 873625"," 834340"," 838058"," 891737"," 867475"," 844542"," 858739"," 847134"," 872731"," 915492"," 915350"," 922243"," 927488"," 932114"," 932943"," 952087"," 1020300"," 1063783"," 1023086"," 1044920"," 1036101"," 1038972"," 1016417"," 1162514"," 1087048"," 1063733"," 1077089"," 1126253"," 1100236"," 1152551"," 1164267"," 1171445"," 1139918"," 858373"," 986465"," 1063162"," 1101657"
"2023F","NY","PAACP"," 142046"," 146688"," 144976"," 148535"," 152233"," 156856"," 165166"," 173690"," 180559"," 191616"," 195396"," 202516"," 202780"," 212226"," 191925"," 188899"," 200087"," 197427"," 199371"," 195838"," 183885"," 172443"," 155184"," 142534"," 129440"," 153015"," 155612"," 163739"," 155781"," 156930"," 166656"," 161771"," 157434"," 161005"," 158767"," 163878"," 170658"," 170865"," 172495"," 173145"," 173804"," 174437"," 177966"," 189890"," 197315"," 190437"," 194606"," 194083"," 194971"," 191161"," 217556"," 204426"," 200011"," 202266"," 211270"," 206419"," 216221"," 218660"," 220027"," 214539"," 162343"," 186035"," 199181"," 206442"
"2023F","NY","PACAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 9.9"," 7.6"," 7.2"," 6"," 6.5"," 5.5"," 3"," .8"," .7"," .4"," .7"," .5"," 1"," .7"," 1.4"," .5"
"2023F","NY","PACCB"," 274151"," 300597"," 313739"," 306462"," 284284"," 358840"," 376677"," 416886"," 411889"," 405291"," 402888"," 379433"," 375766"," 378759"," 336978"," 301102"," 346331"," 354436"," 333831"," 238109"," 253199"," 169479"," 206371"," 163103"," 205189"," 199979"," 246743"," 230555"," 222989"," 213105"," 211090"," 202921"," 204157"," 211549"," 203759"," 186298"," 181042"," 156899"," 122849"," 137516"," 159937"," 154143"," 154705"," 193609"," 200264"," 178289"," 148340"," 146962"," 134136"," 132227"," 115685"," 112856"," 83447"," 80555"," 62063"," 80633"," 72456"," 71001"," 71541"," 73352"," 63137"," 77430"," 80738"," 76062"
"2023F","NY","PACCP"," 45091"," 49396"," 51627"," 50500"," 47001"," 58921"," 61720"," 68175"," 67442"," 66466"," 66096"," 62364"," 61882"," 62347"," 55550"," 49830"," 57187"," 58476"," 55173"," 39453"," 41779"," 28356"," 34269"," 27407"," 34284"," 33505"," 41256"," 38557"," 37285"," 35830"," 35345"," 34011"," 34315"," 35362"," 34139"," 31362"," 30557"," 26576"," 20997"," 23487"," 27322"," 26372"," 26473"," 32931"," 34183"," 30254"," 25326"," 25112"," 23110"," 22738"," 19937"," 19551"," 14630"," 14273"," 11303"," 14967"," 13605"," 13343"," 13491"," 13842"," 12165"," 14730"," 15366"," 14453"
"2023F","NY","PAEIB"," 65080"," 84123"," 100789"," 109188"," 112467"," 141442"," 185249"," 195932"," 219851"," 274038"," 375310"," 476197"," 563249"," 577675"," 543996"," 561006"," 547058"," 556170"," 557764"," 434232"," 406085"," 396700"," 352938"," 364141"," 308722"," 276505"," 335436"," 329638"," 407671"," 428078"," 344618"," 285067"," 183888"," 152648"," 125206"," 86571"," 101447"," 89684"," 154484"," 142800"," 158572"," 175837"," 122765"," 201453"," 218790"," 242509"," 69851"," 84504"," 37775"," 26464"," 20157"," 11042"," 5148"," 8445"," 18807"," 17024"," 5906"," 5553"," 14705"," 4466"," 2369"," 6515"," 16375"," 3705"
"2023F","NY","PAEIP"," 10391"," 13432"," 16093"," 17434"," 17957"," 22584"," 29578"," 31284"," 35103"," 43755"," 59927"," 76277"," 90609"," 92689"," 87111"," 89658"," 87411"," 88740"," 88855"," 69171"," 64647"," 63165"," 56186"," 57964"," 49165"," 44041"," 53453"," 52538"," 65002"," 68357"," 54895"," 45414"," 29286"," 24346"," 20086"," 13891"," 16231"," 14381"," 24685"," 22905"," 25409"," 28194"," 19702"," 32230"," 34977"," 38894"," 11236"," 13596"," 6106"," 4296"," 3340"," 1826"," 851"," 1385"," 3061"," 2778"," 968"," 905"," 2405"," 742"," 392"," 1054"," 2692"," 603"
"2023F","NY","PAGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 7273"," 7335"," 6421"," 5161"," 5144"," 4988"," 3944"," 3484"," 3523"," 3564"," 3559"," 3550"," 3469"," 3553"," 4075"," 3482"
"2023F","NY","PAICB"," 297661"," 321970"," 332748"," 331054"," 318905"," 386764"," 401710"," 423039"," 411820"," 415678"," 409433"," 395412"," 400842"," 412516"," 369335"," 332730"," 371236"," 390016"," 379207"," 367473"," 239518"," 187291"," 178331"," 130698"," 142153"," 154490"," 136271"," 147062"," 156460"," 134526"," 130182"," 114053"," 126820"," 134504"," 121515"," 109014"," 112583"," 106597"," 119627"," 121195"," 115224"," 120682"," 111111"," 115364"," 134557"," 137072"," 132982"," 121724"," 115046"," 105803"," 93727"," 94047"," 91336"," 88259"," 84691"," 90248"," 93677"," 87277"," 85762"," 87629"," 84228"," 89258"," 83821"," 88673"
"2023F","NY","PAICP"," 48956"," 52939"," 54637"," 54372"," 52791"," 63813"," 66156"," 69559"," 67820"," 68678"," 67657"," 65465"," 66569"," 68210"," 61102"," 55256"," 61592"," 64846"," 63371"," 61466"," 40480"," 31863"," 29861"," 21914"," 23889"," 25648"," 22526"," 24356"," 25743"," 22487"," 21531"," 19015"," 21039"," 22127"," 20033"," 18014"," 18813"," 17939"," 20192"," 20514"," 19773"," 20451"," 18814"," 19630"," 22878"," 23820"," 22948"," 20890"," 19538"," 17798"," 15717"," 15712"," 15548"," 14957"," 14324"," 15323"," 15929"," 14771"," 14598"," 14916"," 14367"," 15169"," 14367"," 15191"
"2023F","NY","PARCB"," 292867"," 317985"," 346807"," 346825"," 342394"," 367177"," 355173"," 368895"," 385891"," 389295"," 391684"," 388698"," 404117"," 401503"," 369808"," 358078"," 398996"," 394348"," 390445"," 279090"," 238150"," 222087"," 203636"," 190232"," 232036"," 231203"," 245288"," 272699"," 279588"," 254806"," 207970"," 198387"," 214200"," 202330"," 196477"," 189524"," 201596"," 196218"," 180803"," 194657"," 240157"," 242498"," 219870"," 231181"," 230712"," 234335"," 181686"," 199903"," 188993"," 148235"," 142104"," 130366"," 145441"," 126611"," 142144"," 146984"," 114107"," 107883"," 137038"," 137172"," 106349"," 132221"," 132384"," 130288"
"2023F","NY","PARCP"," 51054"," 55384"," 60344"," 60403"," 59764"," 63849"," 61788"," 64110"," 67104"," 67856"," 68259"," 67779"," 70539"," 70023"," 64481"," 62533"," 69639"," 68837"," 68080"," 48764"," 41714"," 38999"," 35789"," 33626"," 40854"," 40784"," 43193"," 48098"," 49269"," 45044"," 37023"," 35690"," 38355"," 36117"," 35150"," 34004"," 36214"," 35124"," 32466"," 34973"," 43266"," 43198"," 39522"," 41448"," 41447"," 41917"," 32755"," 36190"," 34685"," 27668"," 26561"," 24327"," 26689"," 23644"," 26817"," 27448"," 21642"," 20619"," 26170"," 26287"," 20699"," 25192"," 25111"," 24655"
"2023F","NY","PATCB"," 1700047"," 1817656"," 1883701"," 1902730"," 1888516"," 2109451"," 2220867"," 2354677"," 2416843"," 2530375"," 2647016"," 2745083"," 2847192"," 2926764"," 2662440"," 2575898"," 2746055"," 2762674"," 2737616"," 2382107"," 2135731"," 1909639"," 1775955"," 1606417"," 1577749"," 1676368"," 1793211"," 1853579"," 1901048"," 1868573"," 1785597"," 1667903"," 1573605"," 1559770"," 1494091"," 1444138"," 1512160"," 1464748"," 1500007"," 1523657"," 1606004"," 1626103"," 1560538"," 1761907"," 1848106"," 1815291"," 1577779"," 1589194"," 1514922"," 1429146"," 1534186"," 1435360"," 1389105"," 1380958"," 1433958"," 1435126"," 1438696"," 1435980"," 1480492"," 1442537"," 1114456"," 1291889"," 1376480"," 1400386"
